item_id,rarity,name (en),Item type (en)
21578,4,Junior's Collar,Ring
21579,4,Drhellzerker Cape,Cloak
21580,4,Drhellzerker Ring,Ring
21581,4,Drhellzerker Epaulettes,Epaulettes
21582,4,Drhellzerker Boots,Boots
21583,4,Lute Belt,Belt
21584,4,The Dream Drhell,Amulet
21585,4,Homely Sword,Sword
21586,4,Authority Hammer,Hammer
21587,4,Chained Boots,Boots
21588,4,Rascal Tusk,Hand
21589,4,Rascal's Muzzle,Ring
21590,4,Hairy Cloak,Cloak
21621,2,St. Ballotwine's Day Cape,Cloak
21692,7,Bludring,Ring
21693,7,Outgrowth Amulet,Amulet
21697,1,Weakened Kel'Dwa,Ring
21700,3,Mistaken Boots,Boots
21701,7,Le Golashes,Boots
21702,3,Furiox Boots,Boots
21703,3,Potanicloakery,Cloak
21704,3,Baggy Ring,Ring
21705,3,Hairpaulettes,Epaulettes
21706,2,Spicy Epaulettes,Epaulettes
21707,5,Mark VII,Breastplate
21708,1,Torsehair,Breastplate
21709,2,Furiox Torso,Breastplate
21710,3,Shavield,Breastplate
21711,1,Tooth-Duster,Ring
21712,2,Hairy Handcuffs,Ring
21713,1,Slimy Rockett Headgear,Helmet
21714,2,Furiox Helmet,Helmet
21715,3,Badgerox Scalp,Helmet
21716,2,Archaic Pendant,Amulet
21717,2,Romel Amulet,Amulet
21718,1,Alt-Tabron,Cloak
21719,3,Furiox Cape,Cloak
21720,3,White Quilt,Cloak
21721,2,Sneaky Fang,Two-handed Sword
21722,2,Suture Dagger,Dagger
21723,3,Ring for Lyf,Ring
21724,3,Crox,Dagger
21725,3,Trapper Belt,Belt
21726,2,Bearlt,Belt
21727,3,Unknitting Needle,Hand
21728,2,Honeyjumble,Shovel
21729,4,Mistaken Boots,Boots
21730,4,Potanicloakery,Cloak
21731,4,Baggy Rang,Ring
21732,4,Hairpaulettes,Epaulettes
21733,2,Tooth-Duster,Ring
21734,3,Tooth-Duster,Ring
21735,4,Tooth-Duster,Ring
21736,2,Torsehair,Breastplate
21737,3,Torsehair,Breastplate
21738,4,Torsehair,Breastplate
21739,2,Slimy Rockett Headgear,Helmet
21740,3,Slimy Rockett Headgear,Helmet
21741,4,Slimy Rockett Headgear,Helmet
21742,3,Archaic Pendant,Amulet
21743,4,Archaic Pendant,Amulet
21744,2,Alt-Tabron,Cloak
21745,3,Alt-Tabron,Cloak
21746,4,Alt-Tabron,Cloak
21747,3,Sneaky Fang,Two-handed Sword
21748,4,Sneaky Fang,Two-handed Sword
21749,3,Suture Dagger,Dagger
21750,4,Suture Dagger,Dagger
21751,3,Hairy Handcuffs,Ring
21752,4,Hairy Handcuffs,Ring
21753,3,Furiox Helmet,Helmet
21754,4,Furiox Helmet,Helmet
21755,3,Furiox Torso,Breastplate
21756,4,Furiox Torso,Breastplate
21757,4,Furiox Boots,Boots
21758,4,Furiox Cape,Cloak
21759,3,Spicy Epaulettes,Epaulettes
21760,4,Spicy Epaulettes,Epaulettes
21761,4,Unknitting Needle,Hand
21762,4,Ring for Lyf,Ring
21763,4,Trapper Belt,Belt
21764,4,White Quilt,Cloak
21765,3,Honeyjumble,Shovel
21766,4,Honeyjumble,Shovel
21767,3,Bearlt,Belt
21768,4,Bearlt,Belt
21769,3,Romel Amulet,Amulet
21770,4,Romel Amulet,Amulet
21771,4,Crox,Dagger
21772,4,Shavield,Breastplate
21773,4,Badgerox Scalp,Helmet
21783,3,Nauseatring,Ring
21784,7,Tramontanring,Ring
21785,1,Ammonia Ring,Ring
21786,3,John Jack's Ring,Ring
21787,2,Amulethernal,Amulet
21788,2,Siroccolace,Amulet
21789,3,Gallunctuous,Epaulettes
21790,3,Chim-Chimneys,Epaulettes
21791,3,Vocal Cord,Belt
21792,1,Billon Belt,Belt
21793,2,Smoke Tabard,Breastplate
21794,3,Narjacket,Breastplate
21795,3,Boiling Boots,Boots
21796,2,Minute Booboots,Boots
21797,2,Hotpants,Belt
21798,3,Bannerash,Helmet
21799,3,Pot Hood,Helmet
21800,1,Bubble Hat,Helmet
21801,2,Saunape,Cloak
21802,3,Caporette,Cloak
21803,3,Mam Drape,Cloak
21804,4,Amulet of Howlieng Wind,Amulet
21807,1,Hippie Pipe,Wand
21808,2,Vape Hammer,Hammer
21809,2,Fogblade,Sword
21810,3,Daggasser,Dagger
21811,2,Peace Pipe,Two-handed Staff
21812,3,Heesh,Axe
21813,2,Panache Cloak,Cloak
21822,2,Egg Head,Helmet
21823,2,Eggstplate,Breastplate
21824,2,Dreggon Boots,Boots
21825,2,Dreggon Cloak,Cloak
21826,3,Egg Head,Helmet
21827,3,Eggstplate,Breastplate
21828,3,Dreggon Boots,Boots
21829,3,Eggband,Ring
21830,3,Dreggon Cloak,Cloak
21831,3,Small Shell,Shield
21832,3,Horringble,Ring
21833,3,Egg Ring,Ring
21834,3,Pocket Belt,Belt
21835,3,Poached Cloak,Cloak
21836,3,Foot Ring,Ring
21837,3,Necklayace,Amulet
21838,3,Lasso,Belt
21839,3,Nine Leggues Boots,Boots
21840,4,Plastrong,Breastplate
21841,4,Karma Epaulettes,Epaulettes
21842,4,Future Belt,Belt
21843,4,Dreggon Amulet,Amulet
21844,4,Egg Head,Helmet
21845,4,Eggstplate,Breastplate
21846,4,Dreggon Boots,Boots
21847,4,Eggband,Ring
21848,4,Dreggon Cloak,Cloak
21849,4,Small Shell,Shield
21850,4,Horringble,Ring
21851,4,Egg Ring,Ring
21852,4,Pocket Belt,Belt
21853,4,Poached Cloak,Cloak
21854,4,Poached Epaulettes,Epaulettes
21855,4,Pocket Headgear,Helmet
21856,4,Foot Ring,Ring
21857,4,Soft-Boiled Talisman,Amulet
21858,4,Easandals,Boots
21859,4,Reinforced Shell,Breastplate
21860,4,Epaulettes Goh,Epaulettes
21861,4,Necklayace,Amulet
21862,4,Lasso,Belt
21863,4,Nine Leggues Boots,Boots
21864,4,Draconic Hood,Cloak
21865,4,Exploded Ring,Ring
21866,4,Spewn,Two-handed Sword
21867,7,Ruby Epaulettes,Epaulettes
21868,5,Coat of the Sorcerer-King,Cloak
21869,3,Glove Dalf,Ring
21870,4,Glove Dalf,Ring
21871,3,Gon Door Hinge,Ring
21872,4,Gon Door Hinge,Ring
21873,1,Round Han,Ring
21874,2,Round Han,Ring
21875,3,Round Han,Ring
21876,4,Round Han,Ring
21877,2,Round Seal of Sor'Hon,Ring
21878,3,Round Seal of Sor'Hon,Ring
21879,4,Round Seal of Sor'Hon,Ring
21880,3,Alfredon's Nightmare,Ring
21881,4,Alfredon's Nightmare,Ring
21882,3,Frequent Ring,Ring
21883,4,Frequent Ring,Ring
21884,3,Mail Har,Breastplate
21885,4,Mail Har,Breastplate
21886,1,Owin Girdle,Breastplate
21887,2,Owin Girdle,Breastplate
21888,3,Owin Girdle,Breastplate
21889,4,Owin Girdle,Breastplate
21890,1,Coat of Mythwil,Breastplate
21891,2,Coat of Mythwil,Breastplate
21892,3,Coat of Mythwil,Breastplate
21893,4,Coat of Mythwil,Breastplate
21894,3,Barda-Dûr,Breastplate
21895,4,Barda-Dûr,Breastplate
21896,3,The Great Leaps to Ragorn,Boots
21897,4,The Great Leaps to Ragorn,Boots
21898,3,Meridia and Pippin,Boots
21899,4,Meridia and Pippin,Boots
21900,2,Slippantir,Boots
21901,3,Slippantir,Boots
21902,4,Slippantir,Boots
21903,1,Manwettes,Epaulettes
21904,2,Manwettes,Epaulettes
21905,3,Manwettes,Epaulettes
21906,4,Manwettes,Epaulettes
21907,2,Helmpaulettes,Epaulettes
21908,3,Helmpaulettes,Epaulettes
21909,4,Helmpaulettes,Epaulettes
21910,3,Galondriel Stripes,Epaulettes
21911,4,Galondriel Stripes,Epaulettes
21912,2,Borrow Myre Helm,Helmet
21913,3,Borrow Myre Helm,Helmet
21914,4,Borrow Myre Helm,Helmet
21915,3,Sor'Hombrero,Helmet
21916,4,Sor'Hombrero,Helmet
21917,2,Round Wings,Cloak
21918,3,Round Wings,Cloak
21919,4,Round Wings,Cloak
21920,2,Gamgie Samulet ,Amulet
21921,3,Gamgie Samulet,Amulet
21922,4,Gamgie Samulet,Amulet
21923,3,Eye of Sor'Hon,Amulet
21924,4,Eye of Sor'Hon,Amulet
21925,2,Amulephaunt,Amulet
21926,3,Amulephaunt,Amulet
21927,4,Amulephaunt,Amulet
21928,2,Ourou Cards,Cards
21929,3,Ourou Cards,Cards
21930,4,Ourou Cards,Cards
21931,2,Sohbelt,Belt
21932,3,Sohbelt,Belt
21933,4,Sohbelt,Belt
21934,3,Erebelt,Belt
21935,4,Erebelt,Belt
21936,2,Ashenshield,Shield
21937,3,Ashenshield,Shield
21938,4,Ashenshield,Shield
21939,3,Arcen Bow,Bow
21940,4,Arcen Bow,Bow
21975,4,Nauseatring,Ring
21976,2,Ammonia Ring,Ring
21977,3,Ammonia Ring,Ring
21978,4,Ammonia Ring,Ring
21979,3,Amulethernal,Amulet
21980,3,Siroccolace,Amulet
21981,4,Amulethernal,Amulet
21982,4,Siroccolace,Amulet
21983,4,Caporette,Cloak
21984,4,Gallunctuous,Epaulettes
21985,4,Vocal Cord,Belt
21986,2,Billon Belt,Belt
21987,3,Billon Belt,Belt
21988,4,Billon Belt,Belt
21989,2,Bubble Hat,Helmet
21990,3,Bubble Hat,Helmet
21991,4,Bubble Hat,Helmet
21992,2,Hippie Pipe,Wand
21993,3,Hippie Pipe,Wand
21994,4,Hippie Pipe,Wand
21995,3,Smoke Tabard,Breastplate
21996,4,Smoke Tabard,Breastplate
21997,3,Panache Cloak,Cloak
21998,4,Panache Cloak,Cloak
21999,3,Vape Hammer,Hammer
22000,4,Vape Hammer,Hammer
22001,3,Saunape,Cloak
22002,4,Saunape,Cloak
22003,3,Hotpants,Belt
22004,4,Hotpants,Belt
22005,4,Boiling Boots,Boots
22006,4,Bannerash,Helmet
22007,3,Fogblade,Sword
22008,4,Fogblade,Sword
22009,4,Mam Drape,Cloak
22010,4,Daggasser,Dagger
22011,4,John Jack's Ring,Ring
22012,4,Chim-Chimneys,Epaulettes
22013,3,Minute Booboots,Boots
22014,4,Minute Booboots,Boots
22015,3,Peace Pipe,Two-handed Staff
22016,4,Peace Pipe,Two-handed Staff
22017,4,Pot Hood,Helmet
22018,4,Heesh,Axe
22019,4,Narjacket,Breastplate
22034,2,Dauge,Pets
22088,2,Mishell Fur Coat,Cloak
22089,2,Black Iop Cape,Cloak
22090,2,Red Iop Cape,Cloak
22091,2,Vampire Cape,Cloak
22092,2,Mishell Mask,Helmet
22093,2,Black Iop Helmet,Helmet
22094,2,Red Iop Helmet,Helmet
22095,2,Vampire Diadem,Helmet
22096,2,Mishell Epaulettes,Epaulettes
22097,2,Black Iop Epaulettes,Epaulettes
22098,2,Red Iop Epaulettes,Epaulettes
22099,2,Vampire Epaulettes,Epaulettes
22100,2,Giant Mishell Necklace,Breastplate
22101,2,Black Iop Boots,Boots
22102,2,Red Iop Boots,Boots
22103,2,Vampire Boots,Boots
22166,3,Wind Shield,Shield
22167,3,Chopping Maul,Hammer
22168,3,Sitton Defense,Shield
22169,3,Lily Hammer,Hammer
22170,3,Tropical Belt,Belt
22171,2,Tropical Belt,Belt
22172,1,Tropical Belt,Belt
22173,3,Tropical Shirt,Breastplate
22174,2,Tropical Shirt,Breastplate
22175,1,Tropical Shirt,Breastplate
22176,3,Tropicalei,Amulet
22177,2,Tropicalei,Amulet
22178,1,Tropicalei,Amulet
22179,3,Tropical Epaulettes,Epaulettes
22180,2,Tropical Epaulettes,Epaulettes
22181,3,Porte-bouquet,Ring
22182,2,Porte-bouquet,Ring
22183,1,Porte-bouquet,Ring
22184,3,Tropicape,Cloak
22186,3,Despairdrilles,Boots
22187,2,Despairdrilles,Boots
22188,3,Troprickly Ring,Ring
22189,2,Troprickly Ring,Ring
22190,3,Koko Beanie,Helmet
22191,2,Koko Beanie,Helmet
22192,3,Round-the-Chest Nutt,Belt
22193,2,Round-the-Chest Nutt,Belt
22194,3,Nutte Covering,Helmet
22195,2,Nutte Covering,Helmet
22196,3,Gauntnutts,Ring
22197,3,Nutt Cape,Cloak
22198,3,Thorny Epaulettes,Epaulettes
22199,2,Thorny Epaulettes,Epaulettes
22200,3,Thing Thongs,Boots
22201,3,Beach Bandage,Ring
22202,3,Koka Collar,Amulet
22203,3,Kokorset,Breastplate
22204,3,Sinuous Dagger,Dagger
22205,3,Fright Saber,Sword
22206,3,Soul Dagger,Dagger
22207,3,Kanniball Mask,Helmet
22208,2,Kanniball Mask,Helmet
22209,1,Kanniball Mask,Helmet
22210,3,Kanniball Cloak,Cloak
22211,2,Kanniball Cloak,Cloak
22212,1,Kanniball Cloak,Cloak
22213,3,Kanniball Shoes,Boots
22214,2,Kanniball Shoes,Boots
22215,1,Kanniball Shoes,Boots
22216,3,Kanniball Bracelet,Ring
22217,2,Kanniball Bracelet,Ring
22218,3,Kyper Belt,Belt
22219,2,Kyper Belt,Belt
22220,1,Kyper Belt,Belt
22221,3,Talisman Djaro,Amulet
22222,3,Kokutlass,Sword
22223,2,Talisman Djaro,Amulet
22224,3,Jinnun Tunic,Breastplate
22226,3,Shiver Ring,Ring
22227,2,Shiver Ring,Ring
22228,3,Kanniballettes,Epaulettes
22229,2,Kanniballettes,Epaulettes
22230,3,Capellooni,Cloak
22231,2,Capellooni,Cloak
22232,3,Looni Lid,Helmet
22233,2,Looni Lid,Helmet
22234,3,Gauntloonies,Ring
22235,3,Kevlooni Vest,Breastplate
22236,3,Reinforced Shoulderguards,Epaulettes
22237,2,Reinforced Shoulderguards,Epaulettes
22238,3,Black Talisman,Amulet
22239,3,Kanniveyor Belt,Belt
22240,3,Sabatontons,Boots
22241,3,Fortified Fist,Ring
22242,3,Slippyneedler,Hand
22243,3,The Cardashians,Cards
22244,3,The Croc'Odaille,Wand
22245,3,Slippyneedle,Hand
22246,3,Fanged Cards,Cards
22247,3,The Recssenette,Wand
22248,3,De Nyl Boots,Boots
22249,2,De Nyl Boots,Boots
22250,1,De Nyl Boots,Boots
22251,3,De Nyl Cloak,Cloak
22252,2,De Nyl Cloak,Cloak
22253,1,De Nyl Cloak,Cloak
22254,3,De Nyl Girdle,Belt
22255,2,De Nyl Girdle,Belt
22256,1,De Nyl Girdle,Belt
22257,3,De Nyl Amulet,Amulet
22258,2,De Nyl Amulet,Amulet
22259,3,De Nyl Tooth,Ring
22260,2,De Nyl Tooth,Ring
22261,1,De Nyl Tooth,Ring
22262,3,De Nyl Epaulettes,Epaulettes
22263,2,De Nyl Epaulettes,Epaulettes
22264,3,De Nyl Torso,Breastplate
22265,2,De Nyl Torso,Breastplate
22266,3,Scaly Boots,Boots
22268,3,De Nyl Helmet,Helmet
22269,2,De Nyl Helmet,Helmet
22270,3,Nyl Belt,Belt
22271,2,Nyl Belt,Belt
22272,3,Nyl Crown,Helmet
22273,2,Nyl Crown,Helmet
22274,3,Nyl Flag,Cloak
22275,3,Nyl Epaulettes,Epaulettes
22276,3,Fang Ring,Ring
22277,2,Fang Ring,Ring
22278,3,Nyl Shoes,Boots
22279,3,Scaled Armor,Breastplate
22280,3,Nyl Tooth,Amulet
22281,3,Precision Helmet,Helmet
22282,3,Kannivore Ring,Ring
22283,2,Kannivore Ring,Ring
22284,1,Kannivore Ring,Ring
22285,3,Kannivore Boots,Boots
22286,2,Kannivore Boots,Boots
22287,1,Kannivore Boots,Boots
22288,3,Kannivore Cape,Cloak
22289,2,Kannivore Cape,Cloak
22290,1,Kannivore Cape,Cloak
22291,3,Kannivore Talisman,Amulet
22292,2,Kannivore Talisman,Amulet
22293,3,Golden Cap,Helmet
22294,2,Golden Cap,Helmet
22295,1,Golden Cap,Helmet
22296,3,Tree Ring,Ring
22298,3,Planty Plastron,Breastplate
22299,2,Planty Plastron,Breastplate
22300,3,Possessed Epaulettes,Epaulettes
22301,2,Possessed Epaulettes,Epaulettes
22302,3,Tinker Belt,Belt
22303,2,Tinker Belt,Belt
22304,3,Voracious Boots,Boots
22305,2,Voracious Boots,Boots
22306,3,Voracious Charm,Amulet
22307,2,Voracious Charm,Amulet
22308,3,Voracious Cape,Cloak
22309,3,Voracious Protection,Breastplate
22310,3,Green Belt,Belt
22311,2,Green Belt,Belt
22312,3,Shrub Cap,Helmet
22313,3,Ethylettes,Epaulettes
22314,3,Island Chain,Amulet
22315,3,Devower Ring,Ring
22316,3,Kokoncord,Belt
22317,2,Kokoncord,Belt
22318,3,Ti Tunic,Breastplate
22319,2,Ti Tunic,Breastplate
22320,3,Ring Utan,Ring
22321,2,Ring Utan,Ring
22322,3,Ferocious Fangs,Amulet
22323,2,Ferocious Fangs,Amulet
22324,3,Smolder Pads,Epaulettes
22325,2,Smolder Pads,Epaulettes
22326,3,Epaupeyes,Epaulettes
22327,2,Epaupeyes,Epaulettes
22328,3,Pointy Leggings,Boots
22329,2,Pointy Leggings,Boots
22330,3,Nyl Breastplate,Breastplate
22331,2,Nyl Breastplate,Breastplate
22332,3,Conkman,Helmet
22333,2,Conkman,Helmet
22334,3,Bawk Bak,Breastplate
22335,2,Bawk Bak,Breastplate
22336,3,Equal Espadrilles,Boots
22337,2,Equal Espadrilles,Boots
22338,3,Nomad Cape,Cloak
22339,3,Ovapow Ring,Ring
22340,3,Ferocious Boots,Boots
22341,3,St'ki Mask,Helmet
22342,3,Nomad Max,Ring
22343,3,Crococape,Cloak
22344,3,Shamanic Egg,Amulet
22345,3,Possessed Bracelet,Ring
22346,3,Cape Rice,Cloak
22347,3,The High Hoist,Belt
22358,3,Passing Boots,Boots
22359,4,Scar,Amulet
22360,2,Scar,Amulet
22361,3,Breath of Life,Dagger
22362,3,Pheno-Stem,Wand
22363,3,Millennium Sword,Two-handed Sword
22364,4,The Protigious,One-handed Staff
22365,4,Armoretro,Breastplate
22366,2,Armoretro,Breastplate
22367,1,Armoretro,Breastplate
22368,4,Bootanics,Boots
22369,2,Bootanics,Boots
22370,1,Bootanics,Boots
22371,4,Past Cloak,Cloak
22372,2,Past Cloak,Cloak
22373,1,Past Cloak,Cloak
22374,3,Ancient Hat,Helmet
22375,2,Ancient Hat,Helmet
22376,4,Grim Ring,Ring
22377,2,Grim Ring,Ring
22378,1,Grim Ring,Ring
22379,3,Withered Breastplate,Breastplate
22380,2,Withered Breastplate,Breastplate
22381,4,Daybreak Hammer,Hammer
22382,2,Daybreak Hammer,Hammer
22383,4,Forecast Boots,Boots
22384,2,Forecast Boots,Boots
22385,4,Souvenir,Ring
22386,3,Thoughts,Epaulettes
22387,4,Memory,Belt
22388,2,Memory,Belt
22389,4,Admirable Cloak,Cloak
22390,2,Admirable Cloak,Cloak
22391,4,Anticip Hat,Helmet
22392,3,New Ancients' Dagger,Dagger
22393,3,The Eternal,Amulet
22394,4,Map of Wonders,Cards
22395,3,Cheer Ring,Ring
22396,4,Classic Belt,Belt
22397,2,Classic Belt,Belt
22398,1,Classic Belt,Belt
22399,4,Ordinary Hat,Helmet
22400,2,Ordinary Hat,Helmet
22401,1,Ordinary Hat,Helmet
22402,4,Shared Epaulettes,Epaulettes
22403,2,Shared Epaulettes,Epaulettes
22404,1,Shared Epaulettes,Epaulettes
22405,3,Traditional Shoes,Boots
22406,2,Traditional Shoes,Boots
22407,4,The Ephemeral,Hand
22408,2,The Ephemeral,Hand
22409,1,The Ephemeral,Hand
22410,4,The Repeatable,Ring
22411,2,The Repeatable,Ring
22412,4,The Syclology,Amulet
22413,2,The Syclology,Amulet
22414,4,Unstable Destroyer,Two-handed Staff
22415,2,Unstable Destroyer,Two-handed Staff
22416,4,Meteorologicloak,Cloak
22417,2,Meteorologicloak,Cloak
22418,4,Original Breastplate,Breastplate
22419,2,Original Breastplate,Breastplate
22420,3,Time-X Belt,Belt
22421,4,Hattack,Helmet
22422,4,Innovative Boots,Boots
22423,2,Innovative Boots,Boots
22424,4,Cease Sword,Two-handed Sword
22425,4,Immemorial Helm,Helmet
22426,2,Immemorial Helm,Helmet
22427,4,Primitive Bli-Birch,Amulet
22428,2,Primitive Bli-Birch,Amulet
22429,4,Ashepaulettes,Epaulettes
22430,2,Ashepaulettes,Epaulettes
22431,3,Perpetual Cloak,Cloak
22432,2,Perpetual Cloak,Cloak
22433,4,Abreastplate,Breastplate
22434,2,Abreastplate,Breastplate
22435,3,Interminable Cloak,Cloak
22436,4,Unabelting,Belt
22437,4,The Arrow of Time,Bow
22438,3,Paradoxical Epaulettes,Epaulettes
22439,4,Intemporal Dagger,Dagger
22442,3,Sham Moon Tail-Cape,Cloak
22443,3,Sham Moon Belt,Belt
22444,3,Sham Moon Headgear,Helmet
22445,3,Sham Moon Epaulettes,Epaulettes
22446,3,Sham Moon Hands,Ring
22447,3,Sham Moon Hammer,Hammer
22448,3,Sham Moon Pendant,Amulet
22449,3,Sham Moon Feet,Boots
22450,3,Sham Moon Torso,Breastplate
22451,3,Monkey-Ring,Ring
22452,3,Bow Meoviator Helmet,Helmet
22453,3,Moon Aegis,Shield
22454,3,Precision Charm,Amulet
22458,1,Invisible Boots,Boots
22459,1,Invisible Cape,Cloak
22460,1,Invisible Helmet,Helmet
22461,1,Invisible Epaulettes,Epaulettes
22462,1,Invisible Breastplate,Breastplate
22463,3,Steel Beak Amulet,Amulet
22464,3,Steel Beak Ring,Ring
22465,3,Steel Beak Boots,Boots
22466,3,Steel Beak Cape,Cloak
22467,3,Steel Beak Belt,Belt
22468,3,Steel Beak Epaulettes,Epaulettes
22469,3,Steel Beak Breastplate,Breastplate
22470,3,Steel Beak Sword,Two-handed Sword
22471,3,Soul Brother,Ring
22472,3,Cute Corset,Belt
22473,3,Epaulettes of Lord Cuhkol,Epaulettes
22474,3,Riktus Cape,Cloak
22475,3,Soul Sister,Ring
22489,3,Steel Beak Helm,Helmet
22518,3,Planter's Puncher,Two-handed Staff
22519,3,Planty Stem,Two-handed Staff
22523,4,Dragon Amulet,Amulet
22524,4,Prismatic Ring,Ring
22525,4,Prismatic Bow,Bow
22526,4,Dragon Armor,Breastplate
22527,4,Dragon Epaulettes,Epaulettes
22528,4,Dragon Helm,Helmet
22529,4,Dragon Shin Guards,Boots
22530,4,Dragon Coat,Cloak
22531,4,Dragon Seal,Ring
22532,4,Prismatic Buckle,Belt
22533,4,Iridescent Necklace,Amulet
22534,4,Coat of Chain Scales,Breastplate
22535,4,Mage Cape,Cloak
22536,4,Dragon Slicer,Axe
22551,2,Gobgob,Pets
22590,4,Longblade Dagger,Dagger
22591,4,Falling Shadome,Shield
22592,3,The Laughing Scythe,Two-handed Staff
22593,4,Srambad Amulet,Amulet
22594,2,Srambad Amulet,Amulet
22595,1,Srambad Amulet,Amulet
22596,4,Srambad Shoulder Pads,Epaulettes
22597,2,Srambad Shoulder Pads,Epaulettes
22598,1,Srambad Shoulder Pads,Epaulettes
22599,4,Srambad Mask,Helmet
22600,2,Srambad Mask,Helmet
22601,1,Srambad Mask,Helmet
22602,3,Srambad Chest Plate,Breastplate
22603,2,Srambad Chest Plate,Breastplate
22604,4,Dwarf Bulldagger Collar,Amulet
22605,2,Dwarf Bulldagger Collar,Amulet
22606,1,Dwarf Bulldagger Collar,Amulet
22607,4,Nocturnal Stealth Cloak,Cloak
22608,2,Longblade Dagger,Dagger
22609,4,Nataraja Dagger,Dagger
22610,2,Nataraja Dagger,Dagger
22611,3,Srambad's Shadow,Boots
22612,2,Srambad's Shadow,Boots
22613,4,Solkrupt's Shadow,Boots
22614,2,Solkrupt's Shadow,Boots
22615,4,The Shadow Eaters,Epaulettes
22616,2,The Shadow Eaters,Epaulettes
22617,3,The tight shadow,Belt
22618,4,Solkruptian Stare,Helmet
22619,4,Orgasmik Chest Plate,Breastplate
22620,2,Orgasmik Chest Plate,Breastplate
22621,3,Apothecloakery,Cloak
22622,4,Dark Side Cloak,Cloak
22623,2,Dark Side Cloak,Cloak
22624,4,Trickree Belt,Belt
22625,2,Trickree Belt,Belt
22626,4,Starless Night Slicer,Axe
22627,3,The Shadows of the Veiled Souls,Epaulettes
22628,3,The Shock Absorber,Belt
22629,3,The Shovelone,Shovel
22630,4,Relay Kamasword,Sword
22631,4,Enurado Belt,Belt
22632,2,Enurado Belt,Belt
22633,1,Enurado Belt,Belt
22634,4,Enurado Shoulder Pads,Epaulettes
22635,2,Enurado Shoulder Pads,Epaulettes
22636,1,Enurado Shoulder Pads,Epaulettes
22637,3,Enurado Amulet,Amulet
22638,2,Enurado Amulet,Amulet
22639,4,The Overdrawn,Shovel
22640,2,The Overdrawn,Shovel
22641,1,The Overdrawn,Shovel
22642,4,Enurado Chest Plate,Breastplate
22643,2,Enurado Chest Plate,Breastplate
22644,1,Enurado Chest Plate,Breastplate
22645,3,Accounts Key,Two-handed Sword
22646,2,Accounts Key,Two-handed Sword
22647,4,Withdrawal Hand,Hand
22648,2,Withdrawal Hand,Hand
22649,4,String Hold,Ring
22650,2,String Hold,Ring
22651,4,Onist Amulet,Amulet
22652,2,Onist Amulet,Amulet
22653,4,Cledus'Tight,Breastplate
22654,2,Cledus'Tight,Breastplate
22655,3,Onist Cloak,Cloak
22656,4,Cledus'Covered,Helmet
22657,4,Expire Ring,Ring
22658,2,Expire Ring,Ring
22659,3,Beltinterest,Belt
22660,4,Credit Cloak,Cloak
22661,2,Credit Cloak,Cloak
22662,4,Credit Card,Cards
22663,2,Credit Card,Cards
22664,4,The Agiots,Boots
22665,4,Highly Armoured Shield,Shield
22666,1,Ivypaulettes,Epaulettes
22667,3,Ivypaulettes,Epaulettes
22668,4,Ivypaulettes,Epaulettes
22669,1,Grapulet,Amulet
22670,3,Grapulet,Amulet
22671,4,Grapulet,Amulet
22672,4,Rooted Boots,Boots
22673,2,Rooted Boots,Boots
22674,1,Rooted Boots,Boots
22675,4,Plastrunk,Breastplate
22676,2,Plastrunk,Breastplate
22677,4,Grapedye,Belt
22678,2,Grapedye,Belt
22679,1,Grapedye,Belt
22680,4,Vine Leaf Loincloth,Belt
22681,2,Vine Leaf Loincloth,Belt
22682,4,Barrelhammer,Hammer
22683,2,Barrelhammer,Hammer
22684,3,Barrelring,Ring
22685,4,Barrelring,Ring
22686,4,High Priestess Boots,Boots
22687,2,High Priestess Boots,Boots
22688,4,High Priestess Belt,Belt
22689,2,High Priestess Belt,Belt
22690,4,High Priestess Hat,Helmet
22691,4,High Priestess Epaulettes,Epaulettes
22692,3,High Priestess Pendant,Amulet
22693,2,High Priestess Pendant,Amulet
22694,4,Awful Skull,Helmet
22695,4,Skullring,Wand
22696,2,Skullring,Wand
22697,4,Sworden,Sword
22698,2,Sworden,Sword
22699,3,Drainacask Wing,Cloak
22700,4,Drainacask Blade,Two-handed Sword
22701,4,Boney Zwombbit Epaulettes,Epaulettes
22702,2,Boney Zwombbit Epaulettes,Epaulettes
22703,1,Boney Zwombbit Epaulettes,Epaulettes
22704,4,Boney Zwombbit Claw,Ring
22705,2,Boney Zwombbit Claw,Ring
22706,1,Boney Zwombbit Claw,Ring
22707,4,Boney Zwombbit Paws,Boots
22708,2,Boney Zwombbit Paws,Boots
22709,1,Boney Zwombbit Paws,Boots
22710,4,Zwombbit Torso,Breastplate
22711,2,Zwombbit Torso,Breastplate
22712,4,Infected Cawwot Sword,Sword
22713,2,Infected Cawwot Sword,Sword
22714,1,Infected Cawwot Sword,Sword
22715,4,The Zwombbelt,Belt
22716,2,The Zwombbelt,Belt
22717,4,Zwombwork Cloak,Cloak
22718,2,Zwombwork Cloak,Cloak
22719,4,Wotten Cawds,Cards
22720,2,Wotten Cawds,Cards
22721,4,Genetically Modified Boots,Boots
22722,2,Genetically Modified Boots,Boots
22723,4,Genetically Modified Cloak,Cloak
22724,2,Genetically Modified Cloak,Cloak
22725,4,Genetically Modified Belt,Belt
22726,4,Infected Gweat Helm,Helmet
22727,4,Infected Ring,Ring
22728,2,Infected Ring,Ring
22729,4,Infected Bow,Bow
22730,4,Belt of Contagion,Belt
